gbifid	latitude	longitude	presence	wc2.1_2.5m_bio_1	wc2.1_2.5m_bio_2	wc2.1_2.5m_bio_3	wc2.1_2.5m_bio_4	wc2.1_2.5m_bio_5	wc2.1_2.5m_bio_6	wc2.1_2.5m_bio_7	wc2.1_2.5m_bio_8	wc2.1_2.5m_bio_9	wc2.1_2.5m_bio_10	wc2.1_2.5m_bio_11	wc2.1_2.5m_bio_12	wc2.1_2.5m_bio_13	wc2.1_2.5m_bio_14	wc2.1_2.5m_bio_15	wc2.1_2.5m_bio_16	wc2.1_2.5m_bio_17	wc2.1_2.5m_bio_18	wc2.1_2.5m_bio_19
1802714306	32.323077	-110.910078	1	20.237667083740234	14.680000305175781	44.75609588623047	727.90606689453125	36.880001068115234	4.079999923706055	32.80000305175781	28.705333709716797	23.489999771118164	29.25200080871582	11.684000015258789	345	61	6	58.87152862548828	154	22	125	89
1640078074	32.150128	-111.028764	1	20.56100082397461	15.822000503540039	45.96211624145508	737.16131591796875	38.16400146484375	3.740000009536743	34.42399978637695	29.047332763671875	24.027999877929688	29.670000076293945	11.824666976928711	313	59	5	64.07768249511719	149	20	122	75
1703214311	32.20858	-110.993387	1	20.888500213623047	15.629666328430176	45.72216796875	742.77197265625	38.20000076293945	4.015999794006348	34.18400192260742	29.512666702270508	24.301334381103516	30.068666458129883	12.097999572753906	305	56	5	61.07029342651367	141	20	115	74
1418714080	29.858767	-111.480418	1	19.431833267211914	19.343000411987305	57.18720245361328	603.04034423828125	36.492000579833984	2.6679999828338623	33.82400131225586	26.84666633605957	21.51333236694336	26.874000549316406	12.33466625213623	323	82	1	101.31055450439453	209	10	169	66
1586946356	33.815597	-112.238487	1	21.61916732788086	16.988332748413086	45.86978530883789	790.0419921875	41.236000061035156	4.199999809265137	37.0359992980957	13.726666450500488	24.784666061401367	31.53533363342285	12.412666320800781	286	38	3	49.61163330078125	102	18	63	99
1562895396	32.24333	-111.020469	1	20.635499954223633	15.199000358581543	45.05810546875	737.63140869140625	37.784000396728516	4.052000045776367	33.73200225830078	29.149999618530273	24.05266571044922	29.713333129882812	11.868666648864746	310	57	5	61.602657318115234	144	20	117	77
1586104334	32.537372	-111.426338	1	21.19183349609375	16.386999130249023	45.03902816772461	784.89599609375	39.7239990234375	3.3399999141693115	36.38399887084961	30.400667190551758	24.569332122802734	30.738666534423828	11.727333068847656	276	48	4	57.047515869140625	118	17	93	75
1668872575	32.279875	-110.730046	1	19.88249969482422	15.788999557495117	46.834957122802734	724.1834716796875	37.19599914550781	3.4839999675750732	33.711997985839844	28.378000259399414	23.065332412719727	28.90399932861328	11.416666030883789	341	62	6	62.38776397705078	159	22	130	84
1562924798	31.95753	-110.891892	1	19.57699966430664	17.20866584777832	48.5955810546875	719.19415283203125	37.68000030517578	2.2680001258850098	35.4119987487793	27.926668167114258	22.858667373657227	28.510000228881836	11.079333305358887	354	75	5	72.81211853027344	183	22	152	78
1438808126	34.181287	-113.011714	1	18.649499893188477	17.863000869750977	47.3518180847168	775.77984619140625	38.97999954223633	1.25600004196167	37.7239990234375	28.308666229248047	21.20800018310547	28.338666915893555	9.732666969299316	337	53	4	49.38200759887695	119	23	91	104
1438808560	32.211696	-114.005061	1	21.975666046142578	15.038000106811523	45.31155776977539	724.3873291015625	39.08000183105469	5.892000198364258	33.18800354003906	28.12266731262207	24.461999893188477	30.902667999267578	13.380000114440918	112	18	1	53.53813934326172	47	5	44	34
1453269092	32.165517	-110.723008	1	19.59166717529297	16.261999130249023	47.240299224853516	724.9130859375	37.27199935913086	2.8480000495910645	34.42399978637695	28.018667221069336	22.834667205810547	28.558666229248047	11.040666580200195	355	70	5	68.40899658203125	175	21	145	84
1802700747	32.28997	-111.111992	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1677307272	34.779581	-113.605407	1	19.660165786743164	16.351667404174805	43.36391830444336	821.2593994140625	39.75600051879883	2.047999858856201	37.70800018310547	11.578666687011719	22.827999114990234	30.027999877929688	10.097332954406738	259	38	3	46.34406280517578	87	20	64	83
1453376001	32.288708	-111.125053	1	19.386999130249023	14.000666618347168	43.82878112792969	712.61431884765625	35.88800048828125	3.944000005722046	31.944000244140625	27.631332397460938	22.455333709716797	28.118667602539062	10.922666549682617	412	72	6	60.59672927856445	188	26	151	106
1703234535	33.614831	-111.821756	1	21.436166763305664	15.90433406829834	45.239315032958984	762.1483154296875	40.06800079345703	4.9120001792907715	35.156002044677734	13.640666961669922	24.16200065612793	30.866666793823242	12.561333656311035	324	41	4	46.19070053100586	108	22	74	107
1453395397	32.714512	-110.620025	1	19.35099983215332	16.680667877197266	46.258087158203125	778.19110107421875	37.86000061035156	1.7999999523162842	36.060001373291016	28.430667877197266	22.85333251953125	28.95866584777832	10.060667037963867	375	58	5	52.57412338256836	149	23	118	109
1229609779	33.34697	-112.084601	1	21.96733283996582	15.665332794189453	43.674957275390625	798.42364501953125	40.551998138427734	4.684000015258789	35.86799621582031	31.472665786743164	25.404666900634766	31.910667419433594	12.574000358581543	208	32	2	50.22563552856445	75	11	56	64
1438808112	28.591784	-110.246321	1	23.007999420166016	19.35533332824707	57.33894348144531	562.0745849609375	39.62799835205078	5.872000217437744	33.75599670410156	29.446666717529297	21.80266761779785	29.70199966430664	16.082000732421875	484	141	3	115.48268127441406	340	15	291	74
1802728740	32.3232	-111.101853	1	20.545333862304688	15.286666870117188	44.9925422668457	746.1829833984375	37.816001892089844	3.8399999141693115	33.97600173950195	29.181333541870117	23.959999084472656	29.70400047302246	11.64133358001709	310	56	5	60.19282913208008	141	19	113	80
1500260331	32.242408	-111.053061	1	20.19533348083496	14.52400016784668	44.285888671875	726.0885009765625	36.97599792480469	4.179999828338623	32.795997619628906	28.545333862304688	23.52666664123535	29.116666793823242	11.566666603088379	339	62	5	62.29569625854492	158	21	128	85
1802704491	32.090092	-110.672347	1	19.345666885375977	16.826000213623047	48.35613250732422	716.18817138671875	37.22800064086914	2.431999921798706	34.79600143432617	27.687999725341797	22.513999938964844	28.21466827392578	10.909333229064941	360	75	5	71.6047134399414	183	22	152	82
1802701947	32.39548	-111.072044	1	20.454334259033203	15.839333534240723	45.773128509521484	751.37701416015625	38.01599884033203	3.4119999408721924	34.604000091552734	29.238666534423828	23.803333282470703	29.6820011138916	11.526666641235352	317	56	5	57.02662658691406	138	20	111	84
1500352343	32.607262	-111.244438	1	21.004833221435547	16.156999588012695	45.15650939941406	783.462158203125	39.35200119018555	3.572000026702881	35.78000259399414	30.261333465576172	24.2413330078125	30.518001556396484	11.589333534240723	308	51	5	53.592529296875	124	19	99	88
1562895493	32.409663	-111.029761	1	20.304500579833984	15.550999641418457	45.58806228637695	744.27813720703125	37.619998931884766	3.507999897003174	34.11199951171875	29.012666702270508	23.599998474121094	29.457332611083984	11.487333297729492	327	58	5	57.75495910644531	143	20	115	88
1668894779	32.41713	-111.002	1	19.948833465576172	15.145000457763672	45.06367492675781	741.22467041015625	37.08399963378906	3.4760000705718994	33.60799789428711	28.60066795349121	23.208667755126953	29.05466651916504	11.175333023071289	356	61	6	56.27988815307617	152	22	122	98
1805405727	32.379137	-111.165497	1	20.966833114624023	16.553667068481445	46.640560150146484	756.734619140625	38.97999954223633	3.48799991607666	35.492000579833984	29.823333740234375	24.320667266845703	30.251333236694336	11.934666633605957	288	51	5	57.688819885253906	127	18	101	75
1580514753	32.23368	-111.169792	1	20.487167358398438	15.940333366394043	46.392120361328125	736.207763671875	37.9640007019043	3.6040000915527344	34.36000061035156	29.03066635131836	23.814666748046875	29.54866600036621	11.694666862487793	315	58	5	62.63258743286133	148	20	120	77
1455572878	32.254384	-111.197226	1	20.137500762939453	14.933667182922363	44.840457916259766	729.065673828125	37.19200134277344	3.888000011444092	33.30400085449219	28.57466697692871	23.38800048828125	29.079999923706055	11.425999641418457	347	62	6	61.22905731201172	160	22	129	88
1500295470	32.29087	-111.128219	1	19.386999130249023	14.000666618347168	43.82878112792969	712.61431884765625	35.88800048828125	3.944000005722046	31.944000244140625	27.631332397460938	22.455333709716797	28.118667602539062	10.922666549682617	412	72	6	60.59672927856445	188	26	151	106
1453376187	32.288628	-111.122575	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1668864818	32.274333	-110.822128	1	20.436166763305664	15.352333068847656	45.4426155090332	743.765869140625	37.58399963378906	3.799999952316284	33.784000396728516	29.1299991607666	23.793333053588867	29.700666427612305	11.735333442687988	321	58	5	60.944889068603516	147	20	120	81
1640129835	33.287914	-111.096506	1	19.90916633605957	13.746333122253418	40.85334396362305	776.8953857421875	37.70000076293945	4.052000045776367	33.64800262451172	11.711333274841309	22.474666595458984	29.366666793823242	10.808667182922363	435	58	5	46.52793884277344	142	30	141	139
1699387765	32.126573	-110.971875	1	20.733999252319336	15.984000205993652	46.1431884765625	739.44171142578125	38.43600082397461	3.7960000038146973	34.63999938964844	29.248666763305664	24.22800064086914	29.893333435058594	11.991999626159668	313	57	5	62.748661041259766	147	20	120	75
1418714826	31.304532	-112.552664	1	20.993833541870117	17.375	49.64285659790039	705.3382568359375	39.09199905395508	4.0920000076293945	35	29.639999389648438	23.53933334350586	29.77666664123535	12.652667045593262	244	51	2	67.10982513427734	114	10	91	61
1677294776	33.557071	-112.677774	1	21.892166137695312	18.126333236694336	45.926658630371094	829.45074462890625	42.65999984741211	3.192000150680542	39.46799850463867	31.908000946044922	25.237333297729492	32.28666687011719	12.162667274475098	217	33	2	51.993247985839844	77	11	54	70
1802753408	32.299472	-111.088425	1	20.545333862304688	15.286666870117188	44.9925422668457	746.1829833984375	37.816001892089844	3.8399999141693115	33.97600173950195	29.181333541870117	23.959999084472656	29.70400047302246	11.64133358001709	310	56	5	60.19282913208008	141	19	113	80
1500340007	32.050361	-112.025605	1	20.196001052856445	17.489999771118164	47.65148162841797	748.75579833984375	38.992000579833984	2.2879998683929443	36.704002380371094	29.07466697692871	23.27666664123535	29.501333236694336	11.232000350952148	278	54	4	65.75472259521484	133	15	105	69
1584423337	32.506772	-111.310233	1	20.827499389648438	17.351665496826172	46.90653991699219	774.76947021484375	39.599998474121094	2.6080000400543213	36.99199676513672	30.003999710083008	24.113332748413086	30.33133316040039	11.565999984741211	276	48	4	55.78865051269531	117	17	92	74
1418713700	32.859967	-110.707086	1	19.93866729736328	16.724000930786133	45.609249114990234	798.18267822265625	38.720001220703125	2.052000045776367	36.667999267578125	29.29133415222168	23.49333381652832	29.796001434326172	10.420000076293945	352	53	5	50.00356674194336	132	22	104	106
1640070883	32.172792	-111.003517	1	20.591833114624023	15.195000648498535	45.05693054199219	733.7000732421875	37.79600143432617	4.072000026702881	33.724002838134766	29.034000396728516	24.020000457763672	29.631999969482422	11.880666732788086	315	59	5	63.08055877685547	148	20	121	78
1677341130	34.753553	-113.593372	1	19.660165786743164	16.351667404174805	43.36391830444336	821.2593994140625	39.75600051879883	2.047999858856201	37.70800018310547	11.578666687011719	22.827999114990234	30.027999877929688	10.097332954406738	259	38	3	46.34406280517578	87	20	64	83
1677351403	32.279912	-111.0493	1	20.491500854492188	15.21833324432373	44.92364501953125	741.9853515625	37.70800018310547	3.8320000171661377	33.875999450683594	29.05000114440918	23.934667587280273	29.59866714477539	11.645333290100098	311	57	5	60.60208511352539	143	20	116	78
1562952977	32.279837	-111.09565	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1453344084	32.287905	-111.1632	1	19.386999130249023	14.000666618347168	43.82878112792969	712.61431884765625	35.88800048828125	3.944000005722046	31.944000244140625	27.631332397460938	22.455333709716797	28.118667602539062	10.922666549682617	412	72	6	60.59672927856445	188	26	151	106
1584420030	33.083108	-111.374192	1	21.48900032043457	17.33133316040039	46.266239166259766	800.25225830078125	40.987998962402344	3.5279998779296875	37.459999084472656	31.13800048828125	24.606666564941406	31.34666633605957	12.021333694458008	272	39	2	48.75688552856445	93	18	71	83
1699373282	32.260792	-111.041144	1	20.70599937438965	15.88266658782959	45.97275161743164	745.7288818359375	38.172000885009766	3.624000072479248	34.54800033569336	29.350666046142578	24.145999908447266	29.876667022705078	11.823999404907227	297	55	5	61.02549362182617	136	18	110	75
920877500	32.019722	-112.82135	1	21.250667572021484	17.36866569519043	47.805423736572266	749.12841796875	40.08399963378906	3.752000093460083	36.332000732421875	30.32666778564453	24.1560001373291	30.558666229248047	12.40333366394043	211	39	2	60.68424606323242	93	9	69	59
1269563331	32.072313	-112.728089	1	20.444833755493164	15.569000244140625	45.9425163269043	722.20416259765625	38.25600051879883	4.368000030517578	33.88800048828125	29.204666137695312	23.080665588378906	29.41933250427246	11.956666946411133	257	49	3	61.73853302001953	115	12	88	70
1453348506	32.265663	-110.722228	1	19.88249969482422	15.788999557495117	46.834957122802734	724.1834716796875	37.19599914550781	3.4839999675750732	33.711997985839844	28.378000259399414	23.065332412719727	28.90399932861328	11.416666030883789	341	62	6	62.38776397705078	159	22	130	84
1580514833	32.377122	-111.372445	1	21.057167053222656	17.1336669921875	46.701011657714844	775.5654296875	39.60799789428711	2.9200000762939453	36.68799591064453	30.110000610351562	24.528667449951172	30.53066635131836	11.720000267028809	277	50	5	59.318092346191406	124	17	99	72
1640126364	33.095525	-110.931778	1	20.415000915527344	14.347999572753906	41.282081604003906	797.31951904296875	38.56399917602539	3.808000087738037	34.75600051879883	29.900667190551758	23.637332916259766	30.200000762939453	10.919333457946777	354	49	4	47.481849670410156	119	23	92	113
1584418479	33.403818	-111.972665	1	22.415000915527344	15.851333618164062	44.13937759399414	790.39190673828125	40.92000198364258	5.007999897003174	35.91200256347656	31.832000732421875	25.792667388916016	32.207332611083984	13.072000503540039	203	30	2	48.21653366088867	71	12	53	63
1562902842	32.678283	-111.062492	1	19.625165939331055	15.099666595458984	44.51552963256836	757.86431884765625	37.215999603271484	3.2960000038146973	33.91999816894531	28.56999969482422	22.722000122070312	28.890666961669922	10.633999824523926	396	62	6	51.556461334228516	154	25	122	117
1418713361	32.859617	-110.707098	1	19.93866729736328	16.724000930786133	45.609249114990234	798.18267822265625	38.720001220703125	2.052000045776367	36.667999267578125	29.29133415222168	23.49333381652832	29.796001434326172	10.420000076293945	352	53	5	50.00356674194336	132	22	104	106
1500264874	32.229713	-111.075036	1	20.19533348083496	14.52400016784668	44.285888671875	726.0885009765625	36.97599792480469	4.179999828338623	32.795997619628906	28.545333862304688	23.52666664123535	29.116666793823242	11.566666603088379	339	62	5	62.29569625854492	158	21	128	85
1802727276	32.310958	-111.098458	1	20.545333862304688	15.286666870117188	44.9925422668457	746.1829833984375	37.816001892089844	3.8399999141693115	33.97600173950195	29.181333541870117	23.959999084472656	29.70400047302246	11.64133358001709	310	56	5	60.19282913208008	141	19	113	80
1802714252	32.3427	-110.958	1	19.354333877563477	14.128665924072266	44.0145378112793	717.41375732421875	35.81599807739258	3.7160000801086426	32.099998474121094	27.711999893188477	22.43666648864746	28.187999725341797	10.889333724975586	418	71	7	57.23971939086914	182	27	147	111
1802710877	32.351775	-110.9514	1	19.354333877563477	14.128665924072266	44.0145378112793	717.41375732421875	35.81599807739258	3.7160000801086426	32.099998474121094	27.711999893188477	22.43666648864746	28.187999725341797	10.889333724975586	418	71	7	57.23971939086914	182	27	147	111
1562981022	32.250903	-111.034439	1	20.70599937438965	15.88266658782959	45.97275161743164	745.7288818359375	38.172000885009766	3.624000072479248	34.54800033569336	29.350666046142578	24.145999908447266	29.876667022705078	11.823999404907227	297	55	5	61.02549362182617	136	18	110	75
1703218990	32.271847	-111.063003	1	20.491500854492188	15.21833324432373	44.92364501953125	741.9853515625	37.70800018310547	3.8320000171661377	33.875999450683594	29.05000114440918	23.934667587280273	29.59866714477539	11.645333290100098	311	57	5	60.60208511352539	143	20	116	78
1418713627	32.211118	-114.006915	1	21.975666046142578	15.038000106811523	45.31155776977539	724.3873291015625	39.08000183105469	5.892000198364258	33.18800354003906	28.12266731262207	24.461999893188477	30.902667999267578	13.380000114440918	112	18	1	53.53813934326172	47	5	44	34
1699375153	32.251245	-111.039833	1	20.70599937438965	15.88266658782959	45.97275161743164	745.7288818359375	38.172000885009766	3.624000072479248	34.54800033569336	29.350666046142578	24.145999908447266	29.876667022705078	11.823999404907227	297	55	5	61.02549362182617	136	18	110	75
1453511054	32.310775	-110.720742	1	18.51766586303711	14.901333808898926	46.66583251953125	688.7916259765625	35.08399963378906	3.1519999504089355	31.93199920654297	26.619998931884766	21.3353328704834	27.083999633789062	10.48799991607666	440	78	7	60.617855072021484	199	28	162	113
1065572960	32.314991	-110.720021	1	18.51766586303711	14.901333808898926	46.66583251953125	688.7916259765625	35.08399963378906	3.1519999504089355	31.93199920654297	26.619998931884766	21.3353328704834	27.083999633789062	10.48799991607666	440	78	7	60.617855072021484	199	28	162	113
1802738583	32.088764	-110.656355	1	19.047000885009766	16.966665267944336	49.053619384765625	704.21875	36.82400131225586	2.2360000610351562	34.5880012512207	27.277999877929688	22.086666107177734	27.77666664123535	10.762666702270508	373	79	5	72.59373474121094	191	23	160	84
1500324217	32.324397	-111.003631	1	20.69099998474121	16.064666748046875	46.311885833740234	747.07135009765625	38.1879997253418	3.5	34.6879997253418	29.381999969482422	24.10333251953125	29.876667022705078	11.795999526977539	296	54	5	59.81464385986328	134	18	108	76
1571151262	32.239555	-111.051803	1	20.19533348083496	14.52400016784668	44.285888671875	726.0885009765625	36.97599792480469	4.179999828338623	32.795997619628906	28.545333862304688	23.52666664123535	29.116666793823242	11.566666603088379	339	62	5	62.29569625854492	158	21	128	85
1584420594	32.90383	-111.281655	1	21.033666610717773	16.28333282470703	44.31562423706055	809.16131591796875	40.25600051879883	3.51200008392334	36.74399948120117	30.756000518798828	24.161333084106445	30.887332916259766	11.38266658782959	302	46	3	50.9307975769043	109	18	85	93
1699374841	32.257983	-111.043594	1	20.491500854492188	15.21833324432373	44.92364501953125	741.9853515625	37.70800018310547	3.8320000171661377	33.875999450683594	29.05000114440918	23.934667587280273	29.59866714477539	11.645333290100098	311	57	5	60.60208511352539	143	20	116	78
1562974443	32.278858	-111.092003	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1802752610	32.296422	-111.048547	1	20.679832458496094	15.885666847229004	45.83285140991211	750.74139404296875	38.20000076293945	3.5399999618530273	34.65999984741211	29.383333206176758	24.142000198364258	29.89666748046875	11.718667030334473	295	54	5	60.19724655151367	134	18	108	76
1677302393	32.835406	-112.163563	1	21.05583381652832	15.993666648864746	43.86152267456055	797.06988525390625	39.97600173950195	3.51200008392334	36.4640007019043	30.52466583251953	24.416000366210938	30.974666595458984	11.619333267211914	235	39	3	52.22115707397461	91	14	71	70
1500340578	31.940717	-111.922212	1	20.135499954223633	18.19966697692871	49.56875991821289	732.3619384765625	38.95600128173828	2.240000009536743	36.715999603271484	28.84600067138672	23.1026668548584	29.239334106445312	11.390000343322754	293	59	4	69.54558563232422	146	16	117	71
1269564605	33.784203	-111.828872	1	19.465499877929688	16.716333389282227	45.85344696044922	775.20361328125	38.88800048828125	2.431999921798706	36.45600128173828	11.547333717346191	22.09600067138672	29.09866714477539	10.510666847229004	428	53	6	45.833133697509766	144	31	99	143
891033752	33.711125	-112.025234	1	21.543832778930664	16.921667098999023	45.689781188964844	793.4295654296875	41.007999420166016	3.9720001220703125	37.0359992980957	13.645333290100098	24.728666305541992	31.437999725341797	12.26533317565918	287	39	4	48.11363983154297	103	20	61	100
1580515762	32.437947	-111.371688	1	21.121665954589844	17.18666648864746	46.55614471435547	780.3045654296875	39.85200119018555	2.936000108718872	36.91600036621094	30.261333465576172	24.564666748046875	30.655332565307617	11.73466682434082	277	49	5	57.54773712158203	121	18	97	73
1457615696	32.377267	-111.140372	1	20.966833114624023	16.553667068481445	46.640560150146484	756.734619140625	38.97999954223633	3.48799991607666	35.492000579833984	29.823333740234375	24.320667266845703	30.251333236694336	11.934666633605957	288	51	5	57.688819885253906	127	18	101	75
1584424053	32.435303	-111.330003	1	20.9511661529541	17.31833267211914	46.816429138183594	776.82421875	39.72800064086914	2.7360000610351562	36.992000579833984	30.093334197998047	24.34600067138672	30.47533416748047	11.652000427246094	275	49	5	58.08573532104492	121	17	97	72
1802731064	32.231856	-111.045093	1	20.19533348083496	14.52400016784668	44.285888671875	726.0885009765625	36.97599792480469	4.179999828338623	32.795997619628906	28.545333862304688	23.52666664123535	29.116666793823242	11.566666603088379	339	62	5	62.29569625854492	158	21	128	85
1418713200	29.858434	-111.480013	1	19.431833267211914	19.343000411987305	57.18720245361328	603.04034423828125	36.492000579833984	2.6679999828338623	33.82400131225586	26.84666633605957	21.51333236694336	26.874000549316406	12.33466625213623	323	82	1	101.31055450439453	209	10	169	66
1438808869	28.828232	-111.773394	1	22.00116729736328	18.18633270263672	54.93696975708008	635.73712158203125	37.86399841308594	4.759999752044678	33.104000091552734	30.253999710083008	23.288667678833008	30.253999710083008	14.578666687011719	157	41	1	91.5577621459961	95	3	95	40
1802723078	32.217208	-111.102722	1	19.779333114624023	14.343999862670898	44.62974548339844	713.3834228515625	36.25199890136719	4.111999988555908	32.13999938964844	28.018667221069336	22.917333602905273	28.53266716003418	11.315333366394043	382	68	6	61.73648452758789	177	24	143	97
1562917525	32.349388	-111.045386	1	20.719499588012695	16.051666259765625	46.104278564453125	750.3831787109375	38.35200119018555	3.5360000133514404	34.816001892089844	29.47533416748047	24.1026668548584	29.941999435424805	11.785333633422852	301	54	5	58.45193099975586	134	19	108	78
1438808387	30.806184	-112.238525	1	21.98383331298828	18.20633316040039	51.36647415161133	708.22515869140625	40.04399871826172	4.599999904632568	35.444000244140625	30.62066650390625	24.544666290283203	30.729999542236328	13.560667037963867	240	58	2	83.00181579589844	132	9	109	57
920935566	33.455505	-111.476555	1	21.17566680908203	15.943333625793457	44.3609733581543	789.13507080078125	40.2599983215332	4.320000171661377	35.939998626708984	12.96933364868164	23.71933364868164	30.857999801635742	11.947333335876465	376	49	3	47.31661605834961	122	24	119	121
1438808952	29.062101	-110.606008	1	22.472333908081055	19.233999252319336	56.8918571472168	597.95361328125	39.060001373291016	5.251999855041504	33.80800247192383	29.640666961669922	20.997333526611328	29.657333374023438	15.244000434875488	408	111	2	110.07839965820312	278	16	231	73
1802704530	32.122755	-110.728649	1	19.57266616821289	16.733333587646484	47.84233093261719	727.456298828125	37.551998138427734	2.5759999752044678	34.97599792480469	28.02466583251953	22.8526668548584	28.57866668701172	10.994667053222656	353	71	5	69.91735076904297	177	22	147	81
1418713301	30.806334	-112.238266	1	21.98383331298828	18.20633316040039	51.36647415161133	708.22515869140625	40.04399871826172	4.599999904632568	35.444000244140625	30.62066650390625	24.544666290283203	30.729999542236328	13.560667037963867	240	58	2	83.00181579589844	132	9	109	57
1802716856	32.332787	-110.894581	1	20.237667083740234	14.680000305175781	44.75609588623047	727.90606689453125	36.880001068115234	4.079999923706055	32.80000305175781	28.705333709716797	23.489999771118164	29.25200080871582	11.684000015258789	345	61	6	58.87152862548828	154	22	125	89
1802700744	32.289905	-111.112367	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1249291410	31.993481	-112.748523	1	21.05500030517578	16.803333282470703	48.0314826965332	720.1307373046875	39.347999572753906	4.363999843597412	34.98400115966797	29.84000015258789	23.66866683959961	30.020668029785156	12.584667205810547	229	44	2	62.243682861328125	102	10	77	63
1500294393	32.283825	-111.118378	1	20.074832916259766	14.451000213623047	44.176448822021484	727.54217529296875	36.79999923706055	4.0879998207092285	32.711997985839844	28.45400047302246	23.385332107543945	29.007999420166016	11.418000221252441	345	62	5	61.349246978759766	159	21	128	88
1453536268	32.153389	-111.129097	1	20.185667037963867	17.014667510986328	47.60145950317383	748.1798095703125	38.3640022277832	2.619999885559082	35.74400329589844	28.873332977294922	23.6473331451416	29.448665618896484	11.283333778381348	311	58	5	64.746337890625	150	20	122	73
1580516138	32.444122	-111.404822	1	21.157333374023438	16.75200080871582	46.05234146118164	776.26409912109375	39.63199996948242	3.25600004196167	36.375999450683594	30.211334228515625	24.590665817260742	30.61400032043457	11.791333198547363	282	50	5	58.18035125732422	124	18	99	75
1562964929	32.315617	-110.965797	1	20.58650016784668	15.731666564941406	46.03671646118164	740.76275634765625	37.80799865722656	3.635999917984009	34.1719970703125	29.21666717529297	23.944665908813477	29.714000701904297	11.795332908630371	307	56	5	59.72589111328125	139	19	112	78
1562980029	32.296683	-110.868003	1	19.98150062561035	14.606999397277832	44.98337173461914	717.64251708984375	36.52399826049805	4.052000045776367	32.47200012207031	28.351333618164062	23.13800048828125	28.889331817626953	11.581999778747559	358	62	6	58.58821105957031	159	23	129	93
1621793026	32.325225	-111.094955	1	20.545333862304688	15.286666870117188	44.9925422668457	746.1829833984375	37.816001892089844	3.8399999141693115	33.97600173950195	29.181333541870117	23.959999084472656	29.70400047302246	11.64133358001709	310	56	5	60.19282913208008	141	19	113	80
1418713673	31.972755	-113.626333	1	22.791166305541992	17.02833366394043	48.3100700378418	729.966552734375	40.68000030517578	5.432000160217285	35.24800109863281	28.95400047302246	25.334667205810547	31.799999237060547	14.133999824523926	113	19	0	57.81173324584961	50	4	45	34
1802752664	32.294167	-111.05185	1	20.679832458496094	15.885666847229004	45.83285140991211	750.74139404296875	38.20000076293945	3.5399999618530273	34.65999984741211	29.383333206176758	24.142000198364258	29.89666748046875	11.718667030334473	295	54	5	60.19724655151367	134	18	108	76
1802711478	32.326705	-110.909875	1	20.237667083740234	14.680000305175781	44.75609588623047	727.90606689453125	36.880001068115234	4.079999923706055	32.80000305175781	28.705333709716797	23.489999771118164	29.25200080871582	11.684000015258789	345	61	6	58.87152862548828	154	22	125	89
1438808113	26.777049	-109.304928	1	23.975500106811523	16.292333602905273	55.628013610839844	509.7065734863281	37.79600143432617	8.508000373840332	29.288002014160156	29.7239990234375	22.86866569519043	29.884666442871094	17.63599967956543	418	126	1	114.96389770507812	298	8	224	56
1571151070	32.250553	-111.039719	1	20.70599937438965	15.88266658782959	45.97275161743164	745.7288818359375	38.172000885009766	3.624000072479248	34.54800033569336	29.350666046142578	24.145999908447266	29.876667022705078	11.823999404907227	297	55	5	61.02549362182617	136	18	110	75
1802665221	32.407917	-111.0633	1	20.454334259033203	15.839333534240723	45.773128509521484	751.37701416015625	38.01599884033203	3.4119999408721924	34.604000091552734	29.238666534423828	23.803333282470703	29.6820011138916	11.526666641235352	317	56	5	57.02662658691406	138	20	111	84
1562917076	32.344578	-111.051842	1	20.719499588012695	16.051666259765625	46.104278564453125	750.3831787109375	38.35200119018555	3.5360000133514404	34.816001892089844	29.47533416748047	24.1026668548584	29.941999435424805	11.785333633422852	301	54	5	58.45193099975586	134	19	108	78
1584434632	32.243524	-111.167926	1	20.487167358398438	15.940333366394043	46.392120361328125	736.207763671875	37.9640007019043	3.6040000915527344	34.36000061035156	29.03066635131836	23.814666748046875	29.54866600036621	11.694666862487793	315	58	5	62.63258743286133	148	20	120	77
